env,algorithm,run,trial,mc_mean,mc_stddev,cvar_regret,optimal_action_hit,catastrophic_count
risky_shortcut_gridworld,CATSO,2,13000,-103.27,28.657343152897386,1.542367862147259,0,191
risky_shortcut_gridworld,CATSO,2,14000,-103.55500000000001,27.215074432782828,1.542367862147259,0,191
risky_shortcut_gridworld,CATSO,2,15000,-105.87,24.375271677393336,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,2,16000,-108.13500000000001,16.668411885175782,1.542367862147259,0,197
risky_shortcut_gridworld,CATSO,2,17000,-105.465,23.836098104856042,1.542367862147259,0,193
risky_shortcut_gridworld,CATSO,2,18000,-101.87,32.304815516074967,1.542367862147259,0,189
risky_shortcut_gridworld,CATSO,2,19000,-106.13500000000001,24.460547149116898,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,2,20000,-105.66500000000001,24.015337959030102,1.542367862147259,0,194
risky_shortcut_gridworld,CATSO,2,21000,-107.72,22.167738793482755,1.542367862147259,0,196
risky_shortcut_gridworld,CATSO,2,22000,-103.02500000000001,33.536365546528025,1.542367862147259,0,189
risky_shortcut_gridworld,CATSO,2,23000,-102.565,32.374935633703316,1.542367862147259,0,190
risky_shortcut_gridworld,CATSO,2,24000,-101.83499999999999,35.105695038278377,1.542367862147259,0,188
risky_shortcut_gridworld,CATSO,2,25000,-103.105,30.648993113876884,1.542367862147259,0,190
risky_shortcut_gridworld,CATSO,2,26000,-105.88500000000001,25.138846093537641,1.542367862147259,0,193
risky_shortcut_gridworld,CATSO,2,27000,-107.51000000000001,20.459296519439558,1.542367862147259,0,196
risky_shortcut_gridworld,CATSO,2,28000,-103.265,29.198416268058345,1.542367862147259,0,192
risky_shortcut_gridworld,CATSO,2,29000,-106.80500000000001,22.364656588501614,1.542367862147259,0,195
risky_shortcut_gridworld,CATSO,2,30000,-107.56,17.299501837310096,1.542367862147259,0,197
risky_shortcut_gridworld,PATSO,0,1000,-100.09,8.8829292556455641,0,1,199
